customer_id,order_date,total_price
8274,2022-12-30,399.67
5865,2023-01-05,291.34
7986,2023-04-12,256.94
3759,2023-03-02,139.69
3309,2023-05-03,331.42
7242,2022-11-07,168.29
6757,2022-09-28,117.8
1973,2023-03-20,296.37
9384,2023-09-15,442.19
2263,2023-03-07,60.3
693,2023-06-04,145.8
7649,2023-02-23,107.24
1145,2023-06-22,142.24
9632,2023-02-11,96.28
6797,2023-06-27,51.13
6853,2022-12-26,275.19
9881,2023-06-02,197.29
8914,2023-08-27,362.7
1313,2023-07-01,132.25
4758,2023-03-08,352.42
5774,2022-10-20,387.09
129,2023-05-28,336.48
1342,2023-08-28,279.67
3581,2023-01-27,231.09
3674,2023-03-29,120.53
1286,2022-12-11,243.03
2259,2023-08-14,140.2
8464,2023-01-22,173.68
3015,2023-03-22,88.28
2931,2022-11-04,416.18
3234,2023-07-24,255.14
521,2023-05-12,282.64
1613,2022-12-17,108.3
9293,2023-02-04,268.3
1674,2023-03-11,245.33
9250,2022-12-01,321.36
9956,2023-02-18,41.25
6962,2022-12-17,142.68
3108,2022-10-03,49.86
2462,2022-11-30,439.04
2006,2023-08-28,158.5
6079,2023-08-27,285.91
7162,2023-04-06,406.23
2778,2023-05-16,365.21
6465,2022-11-25,255.21
7497,2022-10-12,274.84
4653,2023-04-19,159.13
7745,2023-06-19,97.65
2174,2023-06-22,230.66
6237,2023-06-08,118.93
4607,2023-08-08,401.74
2881,2022-11-02,248.72
8196,2023-05-25,95.77
2580,2022-12-12,438.28
4822,2023-08-03,313.18
1693,2023-03-28,247.02
5605,2022-11-24,268.81
6635,2023-07-03,175.52
2728,2023-09-04,91.27
6823,2023-08-20,450.97
5986,2022-11-29,117.88
1691,2022-12-20,369.36
4600,2023-04-10,421.25
1096,2023-09-07,486.28
7523,2022-10-04,178.05
2319,2023-05-11,182.85
8641,2023-05-31,94.71
6895,2022-11-15,92.71
1437,2023-02-02,15.26
7836,2023-06-25,339.29
407,2022-10-28,96.13
835,2023-02-23,219.93
6431,2023-03-04,29.5
460,2022-10-29,179.06
8070,2022-10-10,290.54
5179,2022-12-12,384.39
7384,2022-09-21,356.5
6249,2022-11-07,13.59
5729,2022-12-03,353.12
8707,2023-08-17,350.57
888,2022-10-04,411.89
6305,2022-10-29,97.23
9347,2022-11-26,270.84
6197,2023-01-16,34.06
9696,2022-12-11,27.18
9854,2023-05-05,365.66
5468,2022-11-23,434.58
40,2023-02-16,269.4
3644,2023-03-09,180.9
2348,2022-12-08,179.6
3678,2022-11-06,160.9
6379,2023-06-10,413.67
6693,2022-12-22,422.1
7534,2023-04-30,196.86
9032,2023-09-05,207.39
2901,2022-10-21,386.26
3,2022-12-26,412.41
514,2023-07-18,401.83
1935,2023-04-16,144.14
5029,2023-09-21,247.34
1706,2023-08-14,277.71
9521,2022-10-11,335.04
2610,2022-11-15,344.27
3714,2022-12-17,417.79
2463,2023-04-07,376.13
1279,2023-03-13,332.28
642,2023-04-12,206.77
6602,2023-01-19,433.69
9739,2022-10-08,98.26
4756,2023-07-08,257.22
9383,2023-05-13,280.5
7853,2023-02-18,449.1
9937,2023-08-29,175.1
6483,2023-04-23,218.61
8028,2023-06-19,448.22
4900,2023-05-19,279.65
9059,2023-02-07,365.98
5365,2023-09-17,303.2
1744,2023-08-07,403.85
416,2023-08-04,307.41
2818,2023-08-10,331.28
3680,2022-12-14,411.4
8950,2023-04-05,104.86
9334,2023-07-20,82.14
6057,2023-02-24,52.35
8580,2023-01-07,118.8
1693,2023-01-04,123.28
956,2023-02-17,473.47
7666,2023-06-16,346.15
2197,2023-08-16,495.7
543,2023-08-27,260.01
7875,2023-03-23,148.81
4248,2023-05-10,179.44
3387,2023-01-20,393.84
6130,2022-12-15,36.15
587,2023-04-14,207.18
1762,2023-04-29,22.37
6267,2023-03-25,180.07
7969,2023-06-12,410.37
6228,2023-01-25,85.07
7287,2023-01-29,322.39
4379,2023-06-13,85.99
1553,2023-01-17,466.03
5627,2023-06-27,243.73
5495,2023-02-06,377.73
7746,2023-03-14,52.32
3877,2023-01-09,146.22
8562,2022-12-29,316.53
9579,2023-09-01,120.38
3720,2023-09-20,235.07
4832,2023-08-30,238.73
7009,2023-05-10,289.3
2206,2022-11-03,86.3
149,2022-09-30,441.31
8423,2023-01-29,60.37
9555,2023-01-19,33.3
2426,2023-08-28,357.52
353,2023-02-23,319.46
2458,2023-03-05,290.72
8650,2023-04-01,12.68
6140,2022-12-22,97.82
6017,2022-11-19,188.29
8884,2023-02-22,460.28
3609,2022-12-13,17.89
3761,2023-05-31,322.19
4500,2022-11-25,369.46
8254,2023-06-28,209.99
670,2022-10-21,183.24
3742,2022-11-16,181.94
7117,2022-10-01,433.07
9390,2023-02-10,398.58
2464,2023-07-04,52.92
1078,2023-02-01,174.58
2406,2023-08-07,277.45
7290,2023-01-24,477.97
4212,2023-03-07,55.65
2565,2023-09-06,472.13
2133,2022-10-26,498.58
2422,2023-04-28,456.34
2023,2022-10-07,101.8
9238,2023-07-11,121.11
5544,2022-11-21,294.26
729,2023-02-11,220.19
6744,2023-06-07,41.12
1533,2023-01-03,78.99
6895,2022-11-25,209.53
2268,2023-07-02,256.94
6765,2022-12-29,365.9
2235,2023-01-26,413.77
9288,2023-03-16,303.35
6139,2022-09-27,103.01
5723,2022-11-27,231.6
6866,2023-01-16,90.67
9550,2022-12-15,395.91
7258,2023-07-26,460.99
6849,2023-07-05,242.21
7475,2023-08-18,26.25
6506,2022-09-25,305.27
2098,2023-03-06,384.18
9089,2023-01-28,100.89
5254,2023-03-04,410.89
2379,2023-07-14,216.82
4153,2022-10-13,156.67
4038,2022-11-28,463.01
5989,2022-12-08,327.38
1097,2023-04-16,295.8
5541,2023-01-18,386.47
9497,2023-05-25,225.43
1599,2022-10-10,242.12
8651,2023-04-06,196.08
1017,2022-12-22,395.84
9347,2022-11-15,427.24
298,2022-09-28,205.04
2638,2023-09-14,279.68
5008,2023-04-15,121.99
7360,2022-11-17,450.67
4099,2023-02-04,62.45
4882,2022-12-10,277.42
818,2023-02-16,171.33
4976,2023-02-28,201.16
2052,2023-08-07,304.82
603,2023-02-23,399.81
8380,2022-10-24,209.02
179,2023-01-24,352.8
9397,2022-10-30,262.82
1439,2023-03-08,328.61
84,2022-10-09,294.11
9516,2023-05-31,339.42
964,2022-11-30,228.56
7145,2023-01-24,473.04
4315,2022-11-11,136.43
5296,2023-06-11,447.56
1165,2023-04-20,402.6
2897,2023-05-16,245.0
8776,2022-11-19,354.63
1083,2023-05-02,368.76
4508,2023-06-20,13.73
9658,2023-01-05,486.74
1526,2023-03-31,413.44
7483,2023-09-17,74.19
7142,2023-09-18,13.79
2797,2022-11-29,33.78
3927,2023-07-16,64.74
4343,2023-04-02,124.49
6114,2023-07-11,232.36
8881,2023-01-11,458.3
3387,2023-09-07,273.06
5544,2023-05-24,87.74
8833,2023-03-06,376.22
1674,2022-09-27,284.86
7992,2022-11-29,55.81
1198,2023-04-05,132.04
6394,2023-01-16,462.56
7993,2023-09-07,419.69
8242,2023-01-04,326.08
6249,2022-11-24,498.83
6617,2023-01-15,401.83
346,2022-11-20,92.7
8587,2022-11-15,23.2
9942,2023-01-11,339.76
1590,2023-07-01,53.8
3302,2023-06-08,419.21
9429,2023-09-10,240.77
8549,2022-10-15,94.11
855,2023-04-09,155.61
7798,2023-02-01,456.75
4022,2022-11-24,429.32
4941,2023-03-31,474.85
6092,2022-11-12,152.56
7898,2023-01-02,213.83
5846,2022-10-07,15.58
4568,2023-03-19,100.33
9304,2022-12-16,149.75
5953,2023-04-14,317.53
7780,2022-10-02,138.97
3184,2022-11-23,448.67
7899,2023-09-13,377.63
9302,2023-01-16,50.34
137,2023-06-06,290.43
1944,2023-01-30,240.8
3752,2023-03-02,91.02
9010,2023-02-24,488.0
4358,2023-07-27,86.37
9798,2022-11-17,477.55
4124,2023-08-12,374.12
4189,2023-04-18,160.63
4571,2023-02-13,423.97
6563,2023-04-05,154.24
7372,2022-10-05,198.64
6488,2022-12-13,456.88
9594,2022-12-22,173.94
4598,2023-04-13,261.53
1056,2023-05-11,310.84
9540,2023-06-05,15.21
5042,2023-05-19,40.23
6076,2022-12-28,478.45
4903,2023-03-12,278.1
512,2022-10-23,149.78
9806,2023-07-31,468.77
4397,2022-10-05,97.18
600,2022-11-30,140.06
6715,2023-06-05,78.72
922,2022-11-09,426.11
8874,2023-09-09,277.02
5815,2023-08-11,139.37
5224,2023-06-12,190.09
9873,2023-01-23,157.43
718,2022-12-07,225.6
3686,2022-11-18,54.15
9143,2023-07-06,77.8
1394,2023-09-01,287.19
7464,2022-10-11,170.95
2983,2023-07-28,459.37
8034,2022-10-28,41.29
9807,2022-10-12,27.32
7621,2022-09-23,288.59
6411,2023-01-31,354.37
1846,2023-08-07,389.32
9804,2022-11-21,302.04
9364,2022-12-27,93.67
8068,2023-02-17,409.2
853,2023-01-07,320.02
192,2023-01-12,246.33
317,2023-05-13,426.38
3351,2022-12-06,478.89
6755,2022-10-09,358.33
6362,2023-04-09,341.93
6061,2023-08-27,478.8
3126,2022-10-24,97.0
6255,2023-09-11,111.59
7739,2022-12-19,160.71
6673,2022-12-15,245.71
5360,2023-05-17,93.78
7305,2022-12-31,115.57
1892,2023-02-03,110.4
2094,2023-05-07,417.45
9232,2023-02-15,419.8
882,2023-01-17,406.33
4870,2022-10-12,168.79
9473,2022-11-16,209.92
9797,2023-07-20,429.51
5197,2023-01-21,230.12
5709,2023-01-21,130.41
7238,2023-06-17,171.22
7794,2023-07-09,277.1
812,2023-09-01,499.99
4416,2023-02-12,375.12
660,2023-02-03,416.94
6577,2023-04-23,202.05
8647,2022-12-01,45.33
9502,2022-11-23,233.24
4057,2023-07-02,104.23
8941,2022-11-17,468.02
7702,2023-06-26,358.68
3789,2023-04-05,467.1
7976,2022-12-30,55.79
432,2023-01-17,168.91
2255,2023-04-04,403.09
308,2023-08-06,78.4
918,2022-12-31,58.21
1159,2023-07-10,97.52
2676,2023-07-23,462.16
8034,2023-07-08,234.38
6584,2022-11-06,184.06
7135,2023-02-04,243.63
5857,2023-07-23,100.68
404,2023-09-01,226.91
1674,2023-06-23,421.61
8850,2023-07-01,281.55
2894,2023-04-27,39.97
9994,2022-12-09,252.19
5610,2023-07-10,120.28
3058,2022-10-23,445.09
6570,2023-02-27,294.28
3612,2023-01-21,322.52
6405,2022-11-22,491.65
8206,2023-05-10,160.94
6744,2023-06-27,124.42
1301,2023-09-09,203.7
6357,2022-09-23,305.86
7700,2023-02-19,307.28
2964,2023-05-09,368.3
3813,2023-05-17,192.76
8172,2023-02-05,442.96
4128,2023-04-25,243.63
1394,2023-07-26,174.62
7914,2023-01-28,274.82
9729,2023-04-03,189.42
7248,2023-08-28,298.79
7501,2022-10-02,264.32
4389,2023-04-15,64.18
9867,2022-11-24,470.34
6732,2023-02-18,216.28
2025,2023-05-07,345.62
1400,2022-09-25,366.79
2611,2022-12-23,310.42
6876,2023-01-12,112.11
1609,2023-03-31,358.59
9565,2023-06-24,320.77
4964,2023-05-02,361.71
1436,2022-10-05,367.23
8704,2023-04-02,38.67
1152,2023-02-02,98.23
9273,2023-06-19,362.53
6219,2022-12-14,93.24
6335,2023-08-02,216.88
8534,2023-05-17,420.17
5130,2023-02-07,254.18
7598,2022-12-01,93.75
1702,2023-04-10,446.08
9091,2023-03-08,344.14
7227,2023-09-13,65.56
2753,2023-03-13,329.63
7215,2023-06-08,485.74
1647,2023-03-11,267.42
4967,2023-07-02,28.5
3212,2023-05-16,72.24
5043,2023-07-18,371.81
7188,2023-05-22,194.02
6796,2023-05-05,215.31
3301,2023-07-08,479.42
1078,2022-10-09,10.03
1291,2023-04-17,139.74
4127,2023-03-12,445.99
8541,2023-07-13,46.07
1653,2022-11-25,130.92
6949,2023-02-09,349.79
1123,2023-01-09,277.34
7477,2023-07-16,301.2
9779,2023-08-19,149.08
6229,2023-03-11,450.68
214,2023-08-08,251.87
6736,2022-11-17,440.18
7119,2023-01-18,65.36
115,2022-12-05,121.59
3094,2023-05-12,63.41
3123,2023-01-24,66.38
4288,2023-08-21,358.4
6504,2023-07-17,306.65
4203,2023-09-17,368.2
3411,2023-02-06,39.18
2533,2023-06-30,411.34
8988,2022-11-21,127.25
3412,2022-12-28,474.55
1164,2023-07-16,438.33
9529,2023-09-09,441.27
2478,2022-12-11,117.5
648,2023-06-05,89.99
557,2023-07-09,316.42
3581,2023-02-06,127.21
5579,2023-08-06,97.34
6966,2022-11-04,485.63
4999,2022-10-08,431.96
1703,2022-10-25,415.56
2136,2023-02-11,337.48
2247,2023-08-18,396.83
7614,2023-09-09,275.67
6190,2023-06-10,141.32
3994,2023-03-10,112.18
8580,2023-01-11,111.21
7037,2022-11-21,280.91
859,2022-12-03,88.74
5230,2023-05-17,423.92
6977,2023-02-26,323.93
1330,2023-08-16,332.97
4686,2022-11-30,440.13
9133,2022-12-30,138.55
780,2022-10-22,32.86
2375,2023-01-09,102.93
5145,2023-05-13,463.0
283,2023-04-13,345.32
8121,2023-05-11,139.53
981,2023-06-23,83.19
8643,2023-01-01,24.45
361,2023-02-26,388.28
541,2023-02-14,318.75
9322,2022-12-09,340.19
1235,2023-06-22,356.57
2586,2023-06-20,27.38
7056,2023-06-29,266.81
119,2022-11-25,328.3
3296,2023-09-13,343.52
6388,2023-01-05,451.19
2320,2022-10-13,265.29
7211,2022-12-07,334.65
7344,2023-09-13,216.15
6446,2023-04-22,305.97
1206,2023-04-10,361.03
371,2023-09-15,66.14
5155,2023-09-08,220.48
4310,2023-01-20,379.04
1441,2022-12-02,139.48
6139,2023-07-19,137.99
3670,2023-07-26,414.31
8758,2023-04-09,482.36
8562,2023-07-22,258.03
1743,2023-03-30,72.5
6415,2022-09-21,411.54
8968,2022-12-20,279.22
9498,2023-04-26,411.17
3690,2023-08-24,421.3
5224,2023-05-20,420.11
9985,2023-04-01,452.93
2849,2022-11-04,440.7
3356,2022-12-02,389.89
6750,2022-10-17,24.4
6031,2023-01-07,79.44
2466,2022-12-02,481.46
7239,2023-07-04,421.13
7669,2023-02-14,319.9
8893,2023-04-29,365.67
6606,2022-11-07,382.81
1700,2022-10-15,497.29
6275,2023-03-30,251.9
2281,2023-03-08,195.83
9378,2023-07-05,446.7
3907,2023-09-21,135.32
8337,2023-01-14,155.65
9706,2023-04-04,499.2
2266,2022-09-22,422.91
1988,2022-09-22,448.94
9830,2023-09-18,404.69
2697,2023-03-16,76.11
412,2023-04-28,140.77
3781,2023-01-03,446.17
8957,2023-03-03,299.55
481,2023-06-07,62.4
9290,2022-12-03,474.26
7564,2022-12-13,96.61
5409,2023-08-28,86.28
1957,2023-07-16,375.05
7827,2022-11-17,322.88
5301,2023-04-25,157.55
7277,2023-05-07,240.79
500,2023-06-12,140.65
59,2023-04-27,21.12
6054,2022-12-15,403.69
2301,2023-02-23,329.03
8729,2023-09-12,272.53
6035,2022-09-22,97.95
2930,2023-02-01,215.03
696,2023-06-01,128.06
4176,2023-04-21,104.4
2127,2023-08-11,282.19
1018,2022-11-05,14.46
9255,2023-06-04,306.57
4746,2023-05-14,161.52
9833,2023-02-06,315.2
2588,2023-07-22,457.26
3160,2023-01-04,207.55
5819,2022-11-11,412.71
5306,2022-09-22,172.5
2375,2023-01-04,224.47
6104,2023-05-30,301.01
7377,2023-04-13,412.58
3769,2023-09-21,441.27
4129,2023-03-28,414.96
399,2023-04-16,119.46
7323,2023-01-11,292.93
50,2023-08-24,146.8
1731,2023-05-06,369.18
5954,2023-09-11,439.17
2070,2022-12-19,131.81
9039,2023-01-30,318.46
1026,2023-05-13,268.92
2605,2023-01-29,151.42
3941,2022-09-21,262.39
3501,2023-01-10,448.66
7365,2023-03-19,335.77
8564,2023-09-17,492.07
4655,2023-07-04,447.73
8564,2022-11-10,97.88
8935,2023-08-07,243.31
7882,2023-04-08,174.38
710,2022-10-16,486.59
9325,2023-05-12,37.23
4556,2023-02-17,50.12
2843,2023-08-16,295.47
3999,2023-03-26,315.19
6759,2023-05-24,106.24
6077,2023-01-27,386.76
1714,2022-09-28,173.63
6539,2023-07-10,308.99
500,2023-02-12,200.18
4205,2022-11-26,219.92
6634,2022-10-16,55.47
3478,2023-03-20,256.08
9586,2023-07-03,34.09
7127,2023-07-11,80.35
2970,2023-02-15,173.78
3373,2023-04-20,111.49
2329,2023-07-11,388.76
6500,2022-11-15,115.88
6054,2022-10-30,484.52
8413,2022-12-18,402.61
3842,2023-05-15,451.96
3466,2023-08-22,431.34
9304,2022-10-13,270.5
3992,2023-07-01,340.05
399,2023-05-05,339.95
4569,2023-06-14,402.76
6693,2022-10-27,475.88
2655,2023-07-02,24.02
704,2023-08-27,204.62
4345,2022-12-07,389.05
1066,2022-12-15,203.47
1071,2022-09-22,376.41
4176,2023-05-16,141.8
8665,2023-03-12,250.99
726,2023-05-10,444.28
4496,2023-07-08,197.88
9679,2023-01-29,488.34
7265,2023-08-16,294.75
5510,2022-12-29,350.95
1810,2023-08-17,115.15
8549,2023-01-09,227.89
8149,2023-06-05,139.24
473,2023-05-25,209.65
2265,2023-02-16,248.49
7220,2023-01-23,308.52
2807,2022-11-05,304.89
896,2022-11-12,119.98
3279,2023-01-01,373.11
9735,2023-04-28,302.01
8364,2023-02-13,491.66
810,2023-05-11,164.73
1311,2023-01-24,494.08
414,2023-09-05,13.17
6823,2022-10-05,492.51
2289,2022-12-05,340.03
2964,2022-11-12,15.69
344,2022-12-27,447.58
3367,2023-02-17,179.99
519,2022-10-12,268.5
4967,2023-04-02,353.06
6366,2022-11-05,77.88
6806,2022-09-25,101.36
3408,2023-04-26,232.81
6175,2023-03-21,101.16
1599,2022-10-06,497.05
4998,2023-03-03,109.63
2483,2023-05-11,113.71
1103,2022-12-26,313.84
2992,2023-09-13,438.27
8151,2023-06-09,185.52
5110,2023-03-06,208.84
657,2022-12-17,337.53
6307,2023-09-19,495.52
8211,2023-03-23,386.55
9437,2022-11-06,384.73
7472,2023-09-13,155.87
6097,2022-09-29,309.46
9014,2023-04-01,218.21
5832,2023-03-24,244.94
3041,2023-09-14,46.32
199,2023-03-14,41.43
1343,2023-08-14,298.94
3186,2022-12-07,339.92
8893,2023-04-02,486.22
3698,2022-10-22,172.69
25,2022-10-17,220.07
5199,2023-03-15,449.75
8163,2023-03-19,436.09
7776,2023-04-28,464.08
8506,2023-06-09,403.0
4483,2023-06-25,10.78
9967,2022-12-30,250.68
4121,2022-10-10,222.66
2869,2023-08-22,459.53
861,2023-02-22,34.49
2300,2023-03-05,430.31
1562,2022-11-28,158.52
1428,2022-11-01,411.48
2883,2023-07-29,487.14
6185,2023-04-21,144.31
9236,2023-01-30,233.28
1097,2023-01-24,180.72
8044,2022-12-04,177.61
3939,2023-05-30,319.07
6703,2023-06-26,194.56
9871,2023-01-12,150.12
1941,2022-11-02,475.11
8952,2023-06-22,264.57
9121,2022-12-27,197.67
3555,2022-10-20,461.13
8032,2023-03-08,131.01
4304,2022-10-21,418.1
1451,2023-09-16,72.37
8690,2023-05-29,196.02
1522,2023-04-15,193.24
2464,2023-06-01,106.88
934,2023-02-26,425.53
2304,2023-03-16,272.67
5249,2023-03-25,159.33
5342,2023-06-20,130.88
9521,2023-02-08,60.85
9926,2022-09-23,349.17
6652,2023-03-30,353.29
2329,2023-05-14,229.27
220,2023-06-21,18.37
9103,2023-08-17,437.96
3122,2023-08-09,358.99
4356,2023-07-08,396.0
2119,2023-02-07,90.19
5453,2023-01-26,201.41
4072,2023-08-24,276.45
6185,2022-12-18,353.34
9790,2022-10-24,224.71
3718,2023-04-15,210.99
9426,2023-05-10,283.66
746,2023-05-23,45.5
812,2023-02-15,138.76
4876,2023-03-23,48.58
3903,2023-04-25,264.47
4283,2023-04-23,253.95
7136,2023-06-02,412.92
7821,2022-12-17,384.88
1028,2022-10-20,401.01
1886,2023-07-21,11.98
7724,2022-11-19,299.89
2103,2023-04-08,129.4
8852,2022-11-16,421.61
7180,2023-01-23,25.08
6794,2023-09-02,86.98
1402,2023-04-24,361.46
995,2023-07-31,430.1
3410,2023-04-13,479.15
2648,2023-08-05,23.56
3604,2023-06-08,181.88
6771,2023-03-11,194.64
4044,2022-12-13,297.63
9171,2023-06-11,190.33
5733,2023-01-21,126.43
5546,2023-09-17,167.23
6706,2022-10-14,496.78
8532,2023-05-27,381.87
8463,2023-05-17,271.57
8930,2023-02-27,68.95
1910,2023-02-03,184.41
7144,2022-10-15,342.1
3916,2023-08-06,315.06
2165,2022-12-09,123.76
3825,2023-02-22,278.35
3937,2023-01-28,382.8
1505,2023-04-11,243.46
1789,2023-08-06,136.05
7412,2022-12-02,130.49
1482,2023-06-30,177.72
4600,2023-04-30,462.47
9050,2022-10-18,379.55
3866,2023-01-11,413.01
4604,2022-11-07,414.95
6149,2023-05-01,46.84
1404,2023-05-01,400.24
5685,2022-10-03,285.9
3618,2023-03-08,151.14
976,2022-10-06,230.5
1143,2023-07-19,347.2
2528,2023-08-06,162.4
9063,2022-10-28,312.56
9184,2023-03-30,79.95
519,2023-03-29,131.46
1366,2023-05-09,353.71
6638,2023-06-06,19.64
9985,2022-10-18,283.58
3566,2022-11-02,365.0
7979,2022-12-20,12.79
7860,2023-04-24,369.53
9937,2023-06-04,99.07
7690,2022-10-31,157.97
90,2023-04-21,464.38
6501,2023-09-16,266.74
529,2023-06-14,284.23
853,2023-04-18,361.55
834,2022-10-09,284.16
7732,2022-10-30,360.08
8479,2023-06-08,269.66
7826,2023-08-14,473.32
8822,2023-06-19,308.29
1475,2023-01-25,472.88
4374,2023-01-31,169.62
7954,2023-03-04,122.69
3812,2022-10-10,347.57
5654,2022-11-18,242.29
3357,2023-08-21,239.14
866,2022-10-31,161.91
869,2023-08-08,461.77
8908,2023-08-27,241.57
6650,2023-05-31,459.95
757,2023-02-18,329.47
2737,2022-09-25,192.07
9795,2023-01-27,254.23
1772,2023-09-17,330.82
5344,2023-08-15,348.97
1388,2023-05-14,301.59
5487,2022-12-26,263.63
9137,2023-02-09,243.43
2416,2023-05-07,323.52
9420,2022-12-15,165.93
2082,2022-10-03,95.81
2483,2023-06-27,60.08
9775,2023-02-21,483.96
5137,2023-03-22,217.74
9842,2023-08-06,401.89
1781,2023-06-07,472.02
9366,2023-01-09,131.12
4079,2023-03-19,83.79
7701,2022-10-21,424.63
2983,2023-09-01,496.1
1687,2023-04-14,278.57
2482,2023-01-27,475.37
1283,2023-06-16,448.52
5228,2023-07-10,70.94
6974,2023-05-02,65.41
1334,2023-07-29,374.25
5795,2023-08-19,261.42
3149,2022-11-06,472.88
9066,2023-04-20,483.96
8825,2023-03-23,104.43
5060,2023-06-02,465.9
9931,2022-11-11,240.6
4618,2023-06-28,202.38
9023,2023-06-29,105.83
6866,2023-07-02,130.66
3993,2022-11-29,195.13
9537,2022-11-04,462.05
5355,2023-03-13,218.37
5021,2023-08-27,243.37
6466,2023-06-01,301.56
9503,2023-08-13,340.51
9240,2023-05-29,75.53
1442,2023-02-21,187.1
8585,2023-06-28,419.64
4590,2022-11-04,239.8
7114,2023-08-23,463.5
1761,2023-03-14,257.73
1109,2022-11-18,150.39
2850,2023-04-06,384.39
5940,2022-09-30,487.01
8438,2023-05-29,392.69
705,2023-09-15,426.26
63,2022-09-25,244.91
1932,2023-07-04,413.21
794,2023-04-09,12.24
8504,2023-05-17,306.45
129,2023-06-18,475.3
8293,2023-08-04,361.86
6466,2023-05-25,40.64
682,2023-03-19,224.5
6251,2023-04-07,101.34
9628,2023-06-03,229.27
854,2023-09-08,358.17
8134,2023-09-04,435.61
6156,2022-11-22,461.52
6133,2023-03-26,472.19
6834,2023-07-20,20.78
3314,2023-07-04,293.79
9332,2023-05-18,188.91
3998,2023-07-28,126.25
3731,2023-06-14,461.63
1264,2023-03-22,338.11
6541,2023-03-06,459.43
9808,2023-05-17,425.35
9753,2023-05-13,186.23
564,2022-10-11,424.07
7438,2023-08-05,78.85
8109,2023-01-18,148.31
1830,2023-02-26,17.54
7593,2022-10-07,410.97
5299,2023-04-27,24.93
1175,2022-09-26,153.33
9627,2023-06-22,475.35
1828,2023-09-08,340.31
5190,2022-12-24,454.93
1109,2023-06-17,316.25
6050,2022-11-02,350.76
1769,2022-11-27,241.99
817,2023-02-08,152.17
461,2023-05-01,317.87
1231,2023-05-22,449.27
6993,2023-06-25,261.83
2921,2023-05-11,208.05
1863,2022-11-02,315.88
7270,2023-02-12,200.36
5865,2023-08-08,181.04
814,2023-08-30,188.01
6942,2023-03-03,167.29
11,2022-10-23,186.16
7497,2023-01-28,313.78
178,2022-10-25,288.35
9508,2023-04-25,66.54
7584,2023-01-28,413.24
9877,2022-10-17,421.26
3907,2022-10-18,83.32
9760,2023-08-05,182.37
5486,2023-02-15,182.93
3908,2023-08-13,312.36
9646,2023-07-13,194.08
3823,2023-01-24,273.73
3765,2022-09-29,406.86
4265,2023-08-30,154.61
6384,2022-10-24,100.33
4726,2023-03-23,51.8
7436,2022-12-14,403.39
3952,2023-04-26,496.55
9204,2023-08-30,403.79
8307,2023-03-01,124.48
6402,2023-01-03,194.6
7235,2023-09-18,248.88
1370,2023-02-06,308.47
7422,2022-12-11,296.03
6240,2023-08-29,343.78
7333,2023-05-14,353.09
3489,2023-03-17,479.63
1734,2022-11-08,310.34
8443,2023-01-17,371.06
218,2023-05-09,426.28
6570,2023-01-16,42.27
8215,2023-02-11,424.26
49,2023-02-14,28.8
950,2022-11-26,460.38
3488,2023-01-28,263.66
6787,2023-03-04,143.19
7946,2023-08-07,43.74
4516,2023-03-21,185.6
767,2022-10-10,219.27
6101,2023-04-15,26.88
3819,2023-02-28,28.34
2862,2023-04-01,19.74
3840,2023-04-10,447.83
4149,2023-04-25,201.49
6963,2022-10-01,45.69
9918,2023-03-07,291.5
8496,2023-04-05,298.35
9703,2022-10-26,457.85
8980,2022-11-30,324.5
8159,2022-10-05,307.31
3594,2023-09-11,321.54
7447,2022-11-10,380.18
4067,2023-09-07,499.58
3662,2022-12-12,128.31
986,2023-04-13,450.35
7066,2022-12-22,400.11
5163,2022-10-31,143.46
5625,2023-08-10,388.55
22,2023-05-20,72.12
1495,2022-12-30,344.73
7879,2023-01-20,91.95
869,2023-09-01,263.6
421,2022-10-19,162.52
7536,2022-11-02,416.39
8031,2023-02-21,348.42
7055,2023-03-16,278.55
6854,2022-11-12,393.82
1642,2023-02-18,10.26
855,2023-04-10,223.36
4830,2022-11-17,482.37
4106,2022-11-29,35.7
1291,2023-02-05,40.58
4534,2023-01-14,369.51
9906,2022-12-15,128.87
8362,2023-09-08,432.98
8578,2023-03-06,171.69
1839,2022-12-06,41.58
6078,2023-07-31,469.92
8114,2022-12-31,366.85
7764,2022-12-01,484.81
1944,2023-02-08,41.01
757,2023-06-25,492.74
1175,2022-12-08,278.47
9142,2023-02-04,431.74
6634,2023-07-03,102.57
6281,2023-07-26,226.01
7497,2023-06-25,203.48
9573,2023-03-14,152.0
6409,2022-10-07,275.7
1128,2023-06-19,21.6
1487,2022-12-03,24.01
9722,2023-08-10,167.36
2315,2023-05-01,146.37
2383,2023-01-31,35.71
3941,2023-04-16,411.38
4335,2023-06-22,30.97
8403,2023-09-07,342.79
3293,2023-08-24,224.8
1914,2023-09-10,102.56
2411,2023-02-04,349.27
8904,2023-02-21,152.42
7835,2023-02-13,356.87
4218,2023-09-14,423.24
1928,2022-10-21,386.65
4649,2023-06-06,255.9
4439,2023-07-13,163.41
21,2023-07-31,463.56
2662,2023-04-19,334.54
1962,2023-02-05,265.06
2707,2023-01-11,135.1
2028,2023-06-16,190.38
6906,2022-10-07,438.6
8970,2023-02-27,153.18
9074,2023-01-31,297.11
6168,2022-11-25,184.25
4621,2022-10-30,474.44
1776,2023-07-09,484.53
3846,2023-05-21,321.98
5608,2022-11-04,304.22
462,2023-09-07,230.39
